Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2012-10-10,BRITANNIA,EQ,509.8,511,514.4,501.1,502,504.35,509.5,116475,5934458140000,7140,66338,0.5695
2012-10-11,BRITANNIA,EQ,504.35,505,507.75,495.2,499.5,500.6,501.82,77259,3877038915000,5538,49161,0.6363
2012-10-12,BRITANNIA,EQ,500.6,501,505.4,492,495,493.55,499.89,37695,1884336430000,2717,22558,0.5984
2012-10-15,BRITANNIA,EQ,493.55,500,500,486,489.5,490.55,492.4,22524,1109090560000,1334,15588,0.6921
2012-10-16,BRITANNIA,EQ,490.55,491,502,488.15,497.1,495.6,495.4,80508,3988402600000,3597,47067,0.5846
2012-10-17,BRITANNIA,EQ,495.6,495.2,499.4,487.4,488,488.5,490.94,98098,4816024635000,15729,82226,0.8382
2012-10-18,BRITANNIA,EQ,488.5,490.4,494,486.1,489,488.45,488.47,75943,3709610275000,2310,61267,0.8067
2012-10-19,BRITANNIA,EQ,488.45,488.55,490.55,485,485.55,485.5,485.35,170699,8284820275000,1872,164015,0.9608
2012-10-22,BRITANNIA,EQ,485.5,485.5,490.9,482,487.7,488.85,488.22,29507,1440594220000,1679,23575,0.799
2012-10-23,BRITANNIA,EQ,488.85,488.8,488.8,479,482.45,482.45,482.93,64847,3131676275000,4381,45784,0.706
2012-10-25,BRITANNIA,EQ,482.45,486.85,495,482,491.3,490.9,489.3,46354,2268116975000,2467,33899,0.7313
2012-10-26,BRITANNIA,EQ,490.9,495,495,485.15,486.75,486.75,488.83,10605,518402310000,1073,5144,0.4851
2012-10-29,BRITANNIA,EQ,486.75,492,494.8,485.45,491.95,489.1,490.45,32421,1590095900000,2498,19395,0.5982
2012-10-30,BRITANNIA,EQ,489.1,494,494,481,485.75,484.35,486.62,21478,1045160850000,1395,15763,0.7339
2012-10-31,BRITANNIA,EQ,484.35,481.95,486.75,475.45,483.2,483.65,483.58,13110,633974890000,929,9351,0.7133
2012-11-01,BRITANNIA,EQ,483.65,484.05,485,476.3,477.85,477,479.32,56430,2704827830000,2130,41032,0.7271
2012-11-02,BRITANNIA,EQ,477,479.05,483.9,473.1,475.45,474.9,477.48,41454,1979348650000,2365,30759,0.742
